Collection,Record,Abstract,Additional Attributes - Descriptive Keywords,Additional Attributes - Geographic Identifier,Address,Alternate Resource Title,Ancillary Keyword,Author,Author / Originator,Bounding Box,Bounding Polygon,Browse Description,Browse File Name,Browse Format,Cited Resource Alternate Title,Cited Resource Title,City,Common Data Model Datatype,Contributor Role,Country,Distribution Contact,Easternmost Longitude,Email,Fax,First Name,Format of the Online Resource,Keyword,Keyword Vocabulary,Keyword Vocabulary Citation,Last Name,Metadata Contact,Metadata Dates,Metadata Identifier,Metadata Language,Metadata Modified Date,Middle Name,Northernmost Latitude,Online Resource Description,Online Resource Name/Title,Organization Name,Originating Organization,Other Citation Details,Party,Phone,Postal_Code,Product Link,Project Website Link,Province or State,Publication Date,Publication Information,Publisher,Related Resource Identifier,Related URL,Resource Access Constraints,Resource Contact,Resource Creation/Revision Date,Resource Format,Resource Language,Resource Long Name,Resource Revision Date,Resource Status,Resource Title,Resource Type,Resource Update Frequency,Resource Use Constraints,Resource on-line Link,Responsibility,Rights,Role,Southernmost Latitude,Spatial Extent,Standard Name Vocabulary,Temporal Extent,Topic Category,TwoDCoordinateSystem,URL,Unknown,Web Page,Westernmost Longitude
RDA_ISO,ds630.0.xml,1.0,50.0,0.0,7.0,1.0,50.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,50.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,4.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,155.0,1.0,1.0
RDA_ISO,ds631.0.xml,1.0,14.0,0.0,7.0,1.0,14.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,9.0,1.0,14.0,4.0,4.0,9.0,1.0,1.0,1.0,2.0,1.0,9.0,1.0,1.0,2.0,6.0,0.0,4.0,18.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,126.0,1.0,1.0
RDA_ISO,ds631.1.xml,1.0,38.0,0.0,7.0,1.0,38.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,38.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,3.0,12.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,142.0,1.0,1.0
RDA_ISO,ds631.4.xml,1.0,6.0,0.0,7.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,107.0,1.0,0.0
RDA_ISO,ds671.0.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,104.0,1.0,0.0
RDA_ISO,ds672.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds672.5.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,107.0,1.0,1.0
RDA_ISO,ds673.0.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,104.0,1.0,0.0
RDA_ISO,ds676.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds676.1.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,1.0
RDA_ISO,ds677.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds678.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds679.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds680.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds681.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,5.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,108.0,1.0,0.0
RDA_ISO,ds684.0.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,1.0
RDA_ISO,ds684.1.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,1.0
RDA_ISO,ds685.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds686.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds691.0.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,104.0,1.0,0.0
RDA_ISO,ds692.0.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,104.0,1.0,0.0
RDA_ISO,ds695.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,8.0,2.0,3.0,12.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds698.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds700.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds701.0.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,1.0
RDA_ISO,ds701.5.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,104.0,1.0,0.0
RDA_ISO,ds702.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds703.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds709.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds710.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds710.5.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds711.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds712.0.xml,1.0,7.0,0.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,4.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,109.0,1.0,0.0
RDA_ISO,ds716.0.xml,1.0,5.0,0.0,7.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,0.0
RDA_ISO,ds718.0.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,103.0,1.0,0.0
RDA_ISO,ds718.5.xml,1.0,3.0,0.0,7.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,106.0,1.0,1.0
RDA_ISO,ds719.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,104.0,1.0,0.0
RDA_ISO,ds720.0.xml,1.0,4.0,0.0,7.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,105.0,1.0,0.0
RDA_ISO,ds721.0.xml,1.0,6.0,0.0,7.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,3.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,108.0,1.0,0.0
RDA_ISO,ds721.1.xml,1.0,7.0,0.0,7.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,1.0,3.0,1.0,0.0,3.0,2.0,1.0,1.0,7.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,7.0,1.0,4.0,11.0,1.0,3.0,1.0,6.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,13.0,1.0,6.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,109.0,1.0,0.0
